_segment_db_id,url,classlabel,mag,magtype,lat,lon,depth_km,time,dist_deg
1628357,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-05-29T09:29:36&endtime=2012-05-29T09:33:36,urb_multi,4.0,mb,44.889,11.0734,15.0,2012-05-29T09:30:21,0.825403150570626
1628358,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-05-29T09:29:36&endtime=2012-05-29T09:33:36,urb_multi,4.0,mb,44.889,11.0734,15.0,2012-05-29T09:30:21,0.825403150570626
1631550,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T10:25:26&endtime=2012-05-29T10:29:26,urb_nc,3.1,ML,44.8808,11.122,9.2,2012-05-29T10:26:10,0.849094945204789
1633147,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T10:26:26&endtime=2012-05-29T10:30:26,urb_nc,3.6,ML,44.8697,11.1018,9.9,2012-05-29T10:27:10,0.851894709630917
1634741,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T10:55:12&endtime=2012-05-29T10:59:12,urb_single,5.5,mb,44.8725,10.9573,13.0,2012-05-29T10:55:57,0.805700680788484
1634742,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-05-29T10:55:12&endtime=2012-05-29T10:59:12,urb_single,5.5,mb,44.8725,10.9573,13.0,2012-05-29T10:55:57,0.805700680788484
1634743,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-05-29T10:55:12&endtime=2012-05-29T10:59:12,urb_single,5.5,mb,44.8725,10.9573,13.0,2012-05-29T10:55:57,0.805700680788484
1636364,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T10:59:16&endtime=2012-05-29T11:03:16,urb_multi,4.7,mb,44.9211,10.9184,13.1,2012-05-29T11:00:02,0.750340030347679
1636365,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-05-29T10:59:16&endtime=2012-05-29T11:03:16,urb_multi,4.7,mb,44.9211,10.9184,13.1,2012-05-29T11:00:02,0.750340030347679
1636366,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-05-29T10:59:16&endtime=2012-05-29T11:03:16,urb_multi,4.7,mb,44.9211,10.9184,13.1,2012-05-29T11:00:02,0.750340030347679
1636067,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T10:59:40&endtime=2012-05-29T11:03:40,urb_multi,5.0,mb,44.8683,10.9954,13.5,2012-05-29T11:00:25,0.820072262792176
1636068,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-05-29T10:59:40&endtime=2012-05-29T11:03:40,urb_multi,5.0,mb,44.8683,10.9954,13.5,2012-05-29T11:00:25,0.820072262792176
1636069,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-05-29T10:59:40&endtime=2012-05-29T11:03:40,urb_multi,5.0,mb,44.8683,10.9954,13.5,2012-05-29T11:00:25,0.820072262792176
1639481,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T11:06:19&endtime=2012-05-29T11:10:19,urb_multi,4.2,mb,44.9363,11.0008,10.3,2012-05-29T11:07:05,0.759964170441987
1639482,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-05-29T11:06:19&endtime=2012-05-29T11:10:19,urb_multi,4.2,mb,44.9363,11.0008,10.3,2012-05-29T11:07:05,0.759964170441987
1639483,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-05-29T11:06:19&endtime=2012-05-29T11:10:19,urb_multi,4.2,mb,44.9363,11.0008,10.3,2012-05-29T11:07:05,0.759964170441987
1658552,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T14:38:55&endtime=2012-05-29T14:42:55,urb_single,4.0,mb,44.9086,11.0125,13.1,2012-05-29T14:39:40,0.788505765202418
1658553,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-05-29T14:38:55&endtime=2012-05-29T14:42:55,urb_multi,4.0,mb,44.9086,11.0125,13.1,2012-05-29T14:39:40,0.788505765202418
1658554,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-05-29T14:38:55&endtime=2012-05-29T14:42:55,urb_multi,4.0,mb,44.9086,11.0125,13.1,2012-05-29T14:39:40,0.788505765202418
1661488,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T15:11:07&endtime=2012-05-29T15:15:07,urb_multi,3.5,mb,44.9523,10.9136,11.3,2012-05-29T15:11:53,0.720121536758919
1663292,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T15:30:50&endtime=2012-05-29T15:34:50,urb_nc,3.1,ML,44.8613,11.1463,6.0,2012-05-29T15:31:33,0.874562485262861
1666225,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T18:27:15&endtime=2012-05-29T18:31:15,urb_multi,4.3,mb,44.935,10.8896,11.7,2012-05-29T18:28:01,0.730050220843928
1666226,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-05-29T18:27:15&endtime=2012-05-29T18:31:15,urb_multi,4.3,mb,44.935,10.8896,11.7,2012-05-29T18:28:01,0.730050220843928
1666227,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-05-29T18:27:15&endtime=2012-05-29T18:31:15,urb_multi,4.3,mb,44.935,10.8896,11.7,2012-05-29T18:28:01,0.730050220843928
1671304,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-29T19:24:50&endtime=2012-05-29T19:28:50,urb_multi,3.1,ML,44.9264,10.9732,5.0,2012-05-29T19:25:36,0.760603830205617
1674435,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-30T02:45:52&endtime=2012-05-30T02:49:52,urb_multi,3.4,mb,44.8978,11.0504,12.9,2012-05-30T02:46:37,0.810096589766192
1680643,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-30T05:59:47&endtime=2012-05-30T06:03:47,urb_multi,4.1,mb,44.9465,10.9007,9.4,2012-05-30T06:00:33,0.722116363797429
1680644,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-05-30T05:59:47&endtime=2012-05-30T06:03:47,urb_multi,4.1,mb,44.9465,10.9007,9.4,2012-05-30T06:00:33,0.722116363797429
1680645,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-05-30T05:59:47&endtime=2012-05-30T06:03:47,urb_multi,4.1,mb,44.9465,10.9007,9.4,2012-05-30T06:00:33,0.722116363797429
1684071,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-30T12:00:59&endtime=2012-05-30T12:04:59,urb_single,3.3,ML,44.8931,11.0458,10.0,2012-05-30T12:01:44,0.812818985234615
1687319,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-30T14:15:11&endtime=2012-05-30T14:19:11,urb_single,3.3,ML,44.8951,11.1189,10.0,2012-05-30T14:15:55,0.835582806002947
1692771,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-31T04:01:55&endtime=2012-05-31T04:05:55,urb_single,3.2,ML,44.8612,11.2163,10.0,2012-05-31T04:02:38,0.900340609378194
1694380,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-31T04:21:13&endtime=2012-05-31T04:25:13,urb_multi,3.8,mb,44.8737,11.2611,15.2,2012-05-31T04:21:56,0.907479066347901
1695749,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-31T14:57:35&endtime=2012-05-31T15:01:35,urb_single,3.9,mb,44.906,10.8698,12.9,2012-05-31T14:58:21,0.752666645275791
1697601,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-31T17:29:36&endtime=2012-05-31T17:33:36,urb_nc,3.2,ML,44.9065,11.1521,10.0,2012-05-31T17:30:20,0.837800386279706
1699216,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-31T18:54:28&endtime=2012-05-31T18:58:28,urb_multi,3.6,mb,44.9178,10.9691,16.3,2012-05-31T18:55:14,0.767263308399652
1700723,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-31T19:03:19&endtime=2012-05-31T19:07:19,urb_multi,4.2,mb,44.9032,11.0035,13.8,2012-05-31T19:04:04,0.7906535114491
1700724,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-05-31T19:03:19&endtime=2012-05-31T19:07:19,urb_multi,4.2,mb,44.9032,11.0035,13.8,2012-05-31T19:04:04,0.7906535114491
1700725,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-05-31T19:03:19&endtime=2012-05-31T19:07:19,urb_multi,4.2,mb,44.9032,11.0035,13.8,2012-05-31T19:04:04,0.7906535114491
1703044,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-05-31T22:41:44&endtime=2012-05-31T22:45:44,urb_single,3.2,ML,44.8798,11.1533,10.0,2012-05-31T22:42:28,0.861087118844757
1704629,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-01T04:03:38&endtime=2012-06-01T04:07:38,urb_multi,3.2,ML,44.9213,10.9814,10.0,2012-06-01T04:04:24,0.767652190568996
1709183,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-01T12:21:59&endtime=2012-06-01T12:25:59,urb_single,3.6,mb,44.8821,10.9577,16.5,2012-06-01T12:22:44,0.796920681371907
1710780,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-01T23:06:29&endtime=2012-06-01T23:10:29,urb_nc,3.7,mb,44.9397,10.9039,11.2,2012-06-01T23:07:15,0.729274202413268
1713989,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-03T03:40:47&endtime=2012-06-03T03:44:47,urb_nc,3.2,ML,44.9587,10.9446,8.0,2012-06-03T03:41:33,0.722844802523444
1715739,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-03T11:35:03&endtime=2012-06-03T11:39:03,urb_nc,3.0,ML,44.938,10.9497,10.0,2012-06-03T11:35:49,0.743241336148459
1717477,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-03T17:57:07&endtime=2012-06-03T18:01:07,urb_single,3.7,mb,44.9353,11.0126,15.2,2012-06-03T17:57:53,0.764558383768091
1719080,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-03T19:19:58&endtime=2012-06-03T19:23:58,urb_single,5.0,mb,44.9151,10.9338,13.9,2012-06-03T19:20:44,0.759967370946977
1719081,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-06-03T19:19:58&endtime=2012-06-03T19:23:58,urb_single,5.0,mb,44.9151,10.9338,13.9,2012-06-03T19:20:44,0.759967370946977
1719082,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-06-03T19:19:58&endtime=2012-06-03T19:23:58,urb_single,5.0,mb,44.9151,10.9338,13.9,2012-06-03T19:20:44,0.759967370946977
1720620,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-03T21:37:26&endtime=2012-06-03T21:41:26,urb_multi,3.0,ML,44.8897,11.1835,10.0,2012-06-03T21:38:10,0.863823447084519
1723856,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-03T23:39:10&endtime=2012-06-03T23:43:10,urb_multi,3.3,ML,44.8921,11.1349,10.0,2012-06-03T23:39:54,0.843866759504646
1727092,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-04T06:55:03&endtime=2012-06-04T06:59:03,urb_multi,3.9,mb,44.9274,10.9706,14.1,2012-06-04T06:55:49,0.758934139855791
1731868,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-04T21:58:49&endtime=2012-06-04T22:02:49,urb_nc,3.1,ML,44.9099,11.1195,8.0,2012-06-04T21:59:33,0.822994103270103
1733141,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-06T04:08:01&endtime=2012-06-06T04:12:01,urb_single,4.1,mb,44.378,12.2463,7.1,2012-06-06T04:08:30,1.73804327960346
1733142,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-06-06T04:08:01&endtime=2012-06-06T04:12:01,urb_single,4.1,mb,44.378,12.2463,7.1,2012-06-06T04:08:30,1.73804327960346
1733143,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-06-06T04:08:01&endtime=2012-06-06T04:12:01,urb_single,4.1,mb,44.378,12.2463,7.1,2012-06-06T04:08:30,1.73804327960346
1735083,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-07T17:59:59&endtime=2012-06-07T18:03:59,urb_multi,3.7,mb,44.8833,11.14,14.4,2012-06-07T18:00:43,0.853286318629206
1737989,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-11T08:36:45&endtime=2012-06-11T08:40:45,urb_multi,3.1,ML,44.9473,10.9288,8.0,2012-06-11T08:37:31,0.728861862250898
1740526,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-12T01:47:51&endtime=2012-06-12T01:51:51,urb_single,4.2,mb,44.9276,10.9503,14.8,2012-06-12T01:48:37,0.752951093025168
1740527,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-06-12T01:47:51&endtime=2012-06-12T01:51:51,urb_multi,4.2,mb,44.9276,10.9503,14.8,2012-06-12T01:48:37,0.752951093025168
1740528,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-06-12T01:47:51&endtime=2012-06-12T01:51:51,urb_multi,4.2,mb,44.9276,10.9503,14.8,2012-06-12T01:48:37,0.752951093025168
1743573,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-12T15:55:17&endtime=2012-06-12T15:59:17,urb_multi,3.8,mb,44.9172,10.9078,13.7,2012-06-12T15:56:03,0.751256437035593
1745260,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-12T19:08:32&endtime=2012-06-12T19:12:32,urb_single,3.2,ML,44.8489,11.2472,10.0,2012-06-12T19:09:15,0.92256190157204
1746866,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-12T21:46:36&endtime=2012-06-12T21:50:36,urb_nc,3.1,ML,44.9326,10.9914,10.0,2012-06-12T21:47:22,0.760408614998116
1748484,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-13T01:25:37&endtime=2012-06-13T01:29:37,urb_nc,3.0,ML,44.9215,10.9532,10.0,2012-06-13T01:26:23,0.759365880004415
1750520,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-15T22:13:05&endtime=2012-06-15T22:17:05,urb_single,3.9,mb,44.8936,11.266,14.4,2012-06-15T22:13:48,0.893182757730614
1752117,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-16T15:38:24&endtime=2012-06-16T15:42:24,urb_nc,3.2,ML,44.9397,10.943,10.0,2012-06-16T15:39:10,0.739793781961931
1753738,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-19T21:41:28&endtime=2012-06-19T21:45:28,urb_single,3.1,ML,44.8819,11.1494,10.0,2012-06-19T21:42:12,0.857870947281645
1755347,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-19T21:47:44&endtime=2012-06-19T21:51:44,urb_multi,3.4,mb,44.9027,11.0425,17.4,2012-06-19T21:48:29,0.803194015541294
1757901,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-06-25T06:18:13&endtime=2012-06-25T06:22:13,urb_nc,3.1,ML,44.8841,11.4308,10.0,2012-06-25T06:18:55,0.97277500016994
1763658,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-07-02T20:17:02&endtime=2012-07-02T20:21:02,urb_single,3.0,ML,44.7922,11.2485,2.0,2012-07-02T20:17:43,0.970966156366588
1766306,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-07-16T17:38:23&endtime=2012-07-16T17:42:23,urb_nc,3.0,ML,44.8637,11.3482,5.0,2012-07-16T17:39:05,0.951813491566182
1787679,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-10-03T14:40:47&endtime=2012-10-03T14:44:47,urb_single,4.2,mb,44.8066,9.7695,23.0,2012-10-03T14:41:29,0.970352892430209
1787680,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2012-10-03T14:40:47&endtime=2012-10-03T14:44:47,urb_multi,4.2,mb,44.8066,9.7695,23.0,2012-10-03T14:41:29,0.970352892430209
1787681,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2012-10-03T14:40:47&endtime=2012-10-03T14:44:47,urb_multi,4.2,mb,44.8066,9.7695,23.0,2012-10-03T14:41:29,0.970352892430209
1808705,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2012-11-13T15:08:45&endtime=2012-11-13T15:12:45,urb_single,3.0,ML,44.9022,11.3532,7.6,2012-11-13T15:09:27,0.923685577903579
1830582,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2013-01-25T14:47:44&endtime=2013-01-25T14:51:44,urb_single,5.0,mb,44.1782,10.4479,19.0,2013-01-25T14:48:19,1.44111631798012
1830583,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2013-01-25T14:47:44&endtime=2013-01-25T14:51:44,urb_single,5.0,mb,44.1782,10.4479,19.0,2013-01-25T14:48:19,1.44111631798012
1830584,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2013-01-25T14:47:44&endtime=2013-01-25T14:51:44,urb_nc,5.0,mb,44.1782,10.4479,19.0,2013-01-25T14:48:19,1.44111631798012
1837108,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2013-01-30T23:41:26&endtime=2013-01-30T23:45:26,urb_single,3.6,mb,44.1379,10.4661,18.2,2013-01-30T23:42:00,1.48097420988707
1913302,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2013-06-21T10:33:25&endtime=2013-06-21T10:37:25,urb_single,5.1,mb,44.0966,10.0541,12.1,2013-06-21T10:33:57,1.55776722570567
1913303,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2013-06-21T10:33:25&endtime=2013-06-21T10:37:25,urb_single,5.1,mb,44.0966,10.0541,12.1,2013-06-21T10:33:57,1.55776722570567
1913304,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2013-06-21T10:33:25&endtime=2013-06-21T10:37:25,urb_nc,5.1,mb,44.0966,10.0541,12.1,2013-06-21T10:33:57,1.55776722570567
1918672,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2013-06-21T12:12:07&endtime=2013-06-21T12:16:07,urb_single,4.6,mb,44.1811,10.0966,7.7,2013-06-21T12:12:40,1.46877784158712
1918673,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2013-06-21T12:12:07&endtime=2013-06-21T12:16:07,urb_multi,4.6,mb,44.1811,10.0966,7.7,2013-06-21T12:12:40,1.46877784158712
1918674,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2013-06-21T12:12:07&endtime=2013-06-21T12:16:07,urb_nc,4.6,mb,44.1811,10.0966,7.7,2013-06-21T12:12:40,1.46877784158712
1920142,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2013-06-21T12:19:26&endtime=2013-06-21T12:23:26,urb_multi,4.1,mb,44.173,10.1002,6.3,2013-06-21T12:19:59,1.4761879351857
1920143,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2013-06-21T12:19:26&endtime=2013-06-21T12:23:26,urb_multi,4.1,mb,44.173,10.1002,6.3,2013-06-21T12:19:59,1.4761879351857
1920144,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2013-06-21T12:19:26&endtime=2013-06-21T12:23:26,urb_nc,4.1,mb,44.173,10.1002,6.3,2013-06-21T12:19:59,1.4761879351857
1923463,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2013-06-21T14:22:49&endtime=2013-06-21T14:26:49,urb_multi,4.0,mb,44.1716,10.1302,6.6,2013-06-21T14:23:22,1.47338604318042
1923464,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2013-06-21T14:22:49&endtime=2013-06-21T14:26:49,urb_multi,4.0,mb,44.1716,10.1302,6.6,2013-06-21T14:23:22,1.47338604318042
1923465,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2013-06-21T14:22:49&endtime=2013-06-21T14:26:49,urb_nc,4.0,mb,44.1716,10.1302,6.6,2013-06-21T14:23:22,1.47338604318042
1928224,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2013-06-23T13:13:09&endtime=2013-06-23T13:17:09,urb_single,4.1,mb,44.168,10.1526,5.5,2013-06-23T13:13:42,1.47400588208381
1928225,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2013-06-23T13:13:09&endtime=2013-06-23T13:17:09,urb_single,4.1,mb,44.168,10.1526,5.5,2013-06-23T13:13:42,1.47400588208381
1928226,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2013-06-23T13:13:09&endtime=2013-06-23T13:17:09,urb_nc,4.1,mb,44.168,10.1526,5.5,2013-06-23T13:13:42,1.47400588208381
1930123,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2013-06-23T15:01:00&endtime=2013-06-23T15:05:00,urb_single,4.6,mb,44.1838,10.1963,9.7,2013-06-23T15:01:34,1.45318847828136
1930124,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2013-06-23T15:01:00&endtime=2013-06-23T15:05:00,urb_single,4.6,mb,44.1838,10.1963,9.7,2013-06-23T15:01:34,1.45318847828136
1930125,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2013-06-23T15:01:00&endtime=2013-06-23T15:05:00,urb_nc,4.6,mb,44.1838,10.1963,9.7,2013-06-23T15:01:34,1.45318847828136
1933733,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2013-06-30T14:39:36&endtime=2013-06-30T14:43:36,urb_single,4.9,mb,44.1609,10.1486,8.8,2013-06-30T14:40:09,1.48150148851271
1933734,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHN&starttime=2013-06-30T14:39:36&endtime=2013-06-30T14:43:36,urb_single,4.9,mb,44.1609,10.1486,8.8,2013-06-30T14:40:09,1.48150148851271
1933735,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHZ&starttime=2013-06-30T14:39:36&endtime=2013-06-30T14:43:36,urb_nc,4.9,mb,44.1609,10.1486,8.8,2013-06-30T14:40:09,1.48150148851271
1935434,http://webservices.ingv.it/fdsnws/dataselect/1/query?net=IV&sta=SALO&loc=&cha=HHE&starttime=2013-06-30T18:18:19&endtime=2013-06-30T18:22:19,urb_single,3.9,mb,44.19,10.1555,10.2,2013-06-30T18:18:53,1.45198518057289
